key,latency(us)
key966,10406
key967,9741
key968,9585
key969,10331
key970,9851
key971,9543
key972,10355
key973,9593
key974,9327
key975,10317
key976,10859
key977,9915
key978,10630
key979,10505
key980,9862
key981,10274
key982,11109
key983,10312
key984,10845
key985,10620
key986,10419
key987,9913
key988,9669
key989,10371
key990,9611
key991,9715
key992,10618
key993,10469
key994,9594
key995,10193
key996,10446
key997,9580
key998,10010
key999,10361
