key,latency(us)
key742,122741
key743,233339
key744,105440
key745,216377
key746,362342
key747,28594
key748,61773
key749,117471
key750,47430
key751,22667
key752,155604
key753,54911
key754,25238
key755,24441
key756,25617
key757,27232
key758,25859
key759,28047
key760,25537
key761,40977
key762,31893
key763,85344
key764,30087
key765,23189
key766,26809
key767,25200
key768,381296
key769,142287
key770,348243
key771,41283
key772,153232
key773,65061
key774,242696
key775,450810
key776,77659
key777,88656
key778,70362
key779,279487
key780,60212
key781,129579
key782,47219
key783,90241
key784,86568
key785,33917
key786,50548
key787,35626
key788,50815
key789,33603
key790,58683
key791,34363
key792,33948
key793,34088
key794,33919
key795,35492
key796,35607
key797,33818
key798,36308
key799,33545
key800,92277
key801,80100
key802,31795
key803,32984
key804,32851
key805,56620
key806,50679
key807,43749
key808,50475
key809,57033
key810,56584
key811,73196
key812,58097
key813,56318
key814,51930
key815,70256
key816,234394
key817,205357
key818,60069
key819,154526
key820,110602
key821,82602
key822,63897
key823,66818
key824,38279
key825,140275
key826,71946
key827,296944
key828,202587
key829,67303
key830,40840
key831,54339
key832,72741
key833,46543
key834,55384
key835,55613
key836,115118
key837,28808
key838,47132
key839,50251
key840,38843
key841,27199
key842,26548
key843,24787
key844,26060
key845,26949
key846,25615
key847,24001
key848,79280
key849,78886
key850,32131
key851,25282
key852,25270
key853,25218
key854,41176
key855,25715
key856,26402
key857,25528
key858,36969
key859,25946
key860,27834
key861,42850
key862,27888
key863,27223
key864,102038
key865,156200
key866,364569
key867,237181
key868,61292
key869,106661
key870,41150
key871,50508
key872,56298
key873,49402
key874,49798
key875,30349
key876,137148
key877,53044
key878,100238
key879,48741
key880,102066
key881,151116
key882,77473
key883,56735
key884,101395
key885,72396
key886,254167
key887,132153
key888,26277
key889,27914
key890,59629
key891,291594
key892,24801
key893,23938
key894,40918
key895,30101
key896,538268
key897,67844
key898,84033
key899,181381
key900,110134
key901,385587
key902,244217
key903,66616
key904,215282
key905,146741
key906,168471
key907,62550
key908,38295
key909,41295
key910,72291
key911,61910
key912,127932
key913,199124
key914,90309
key915,363533
key916,227569
key917,76075
key918,183474
key919,74909
key920,50710
key921,73311
key922,157805
key923,161846
key924,50153
key925,75777
key926,67325
key927,57463
key928,140488
key929,405210
key930,140481
key931,142676
key932,401500
key933,285179
key934,345617
key935,321110
key936,83599
key937,36567
key938,218957
key939,36474
key940,98830
key941,49947
key942,74345
key943,72616
key944,75519
key945,35559
key946,51966
key947,58982
key948,36747
key949,53853
key950,52844
key951,46915
key952,60940
key953,36159
key954,46331
key955,71193
key956,54801
key957,36813
key958,34508
key959,51699
key960,276861
key961,211167
key962,151244
key963,218758
key964,107522
key965,66657
key966,53739
key967,54684
key968,47304
key969,86662
key970,102117
key971,69521
key972,81453
key973,126812
key974,61415
key975,51896
key976,123337
key977,131786
key978,312916
key979,99938
key980,115920
key981,121146
key982,550167
key983,64003
key984,38403
key985,47303
key986,39510
key987,51060
key988,72089
key989,43972
key990,82228
key991,40472
key992,137488
key993,378815
key994,69807
key995,174282
key996,30994
key997,70844
key998,24926
key999,142289
