key,latency(us)
key934,22781
key935,21479
key936,20404
key937,34020
key938,23099
key939,23331
key940,26110
key941,22483
key942,24570
key943,23621
key944,22008
key945,25767
key946,24587
key947,23633
key948,22853
key949,30353
key950,25675
key951,21226
key952,41014
key953,52477
key954,22291
key955,22198
key956,19864
key957,22960
key958,25251
key959,24525
key960,21263
key961,26834
key962,48315
key963,21420
key964,21982
key965,21015
key966,19870
key967,20545
key968,27410
key969,22795
key970,22330
key971,20082
key972,20156
key973,26372
key974,27751
key975,25552
key976,22327
key977,21777
key978,21375
key979,49497
key980,22944
key981,20813
key982,25607
key983,23865
key984,22794
key985,21607
key986,20679
key987,23343
key988,23200
key989,22835
key990,20377
key991,22064
key992,77236
key993,69571
key994,21286
key995,28466
key996,49593
key997,58255
key998,18899
key999,140174
