key,latency(us)
key973,888
key974,909
key975,894
key976,899
key977,981
key978,905
key979,903
key980,922
key981,891
key982,910
key983,892
key984,904
key985,912
key986,888
key987,902
key988,909
key989,891
key990,898
key991,943
key992,902
key993,903
key994,897
key995,886
key996,879
key997,923
key998,890
key999,977
