HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
60,35065,24867,0,80623507929,62404334777
61,33294,22512,0,78007083266,41540080788
62,31970,17660,0,72322556887,41888943304
63,32201,22525,0,74765606404,53546101979
64,32724,19151,0,76614904213,36376580003
65,34134,17029,0,80553256068,40007401648
66,34227,22866,0,82796620962,56229888225
67,34551,21022,0,84012181547,42653253331
68,34462,17665,0,84806826127,43587242740
69,34080,23254,0,83084658108,59373992711
70,33943,20284,0,82839929304,42515152360
71,34164,17976,0,82726104685,45352631369
72,33558,23582,0,79689276647,60372810153
73,31658,20000,0,73155158468,43419497504
74,33306,18494,0,79071014630,45862106580
75,34498,23751,0,81837138222,60985595676
76,34021,69916,0,78550562756,78829637567
77,36473,18207,0,87178287793,43438426719
78,36890,53127,0,88041335403,128199815312
79,36495,36034,0,86859776658,80296860109
80,36412,44716,0,85790148449,106770652225
81,36390,47372,0,86622905472,120442284388
82,36329,33561,0,85611711076,74363842937
83,35265,18800,0,80454396543,45504493769
84,34489,24760,0,78735392444,61642167309
85,33093,25182,0,78291345099,52203070987
86,32035,17953,0,73758782943,43658620175
87,32447,26611,0,75200931471,70342878111
88,32668,21334,0,76619213875,41568800705
89,33572,17534,0,79172382482,42139725574
90,33546,23117,0,80671806945,58065464107
91,33173,20722,0,80057094492,44023969828
92,34235,17498,0,83412494781,43658859904
93,33759,23512,0,80859019880,59983780525
94,33926,21122,0,84476818392,45578425125
95,33539,18272,0,82263068809,48048172725
96,33927,24958,0,81246383146,67374564393
97,33447,22094,0,78582839133,47983978599
98,33925,18371,0,80710247894,44225471113
99,35214,23405,0,84546597239,58671674455
100,35161,67641,0,82343315831,71775360150
101,37318,18849,0,90589387130,45471293288
102,38021,58183,0,92780042970,147929432596
103,38028,33636,0,91846062821,72131510092
104,37707,45396,0,90661924678,108794715002
105,37375,53550,0,88863024659,139244787633
106,37251,29493,0,87121321010,62275894011
107,35207,19396,0,81910083106,47579723004
108,34988,24926,0,80571868007,63348581649
109,33623,23060,0,80263359286,43574646519
110,33036,19139,0,76302686009,47356069163
111,32528,23895,0,75157367646,58957050390
112,33972,20173,0,79147797347,37867267648
113,33805,17290,0,79868546014,40288813730
114,34352,24067,0,81447657550,60293236538
115,34492,21838,0,82131445625,44641525557
116,34270,18805,0,81828659605,46739403050
117,33576,24272,0,80640187341,63142576059
118,33216,21114,0,80287576108,44193917668
119,33417,18748,0,79706839669,47833349005
120,32965,27897,0,78378669117,78470535002
121,33421,25265,0,78898719979,64498415031
122,33737,18734,0,78369407800,46610475425
123,34517,24386,0,80170989159,62773599856
124,34706,68105,0,80583714158,69783014004
125,37086,19264,0,87202305424,46267215132
126,37390,55561,0,89828348271,139788206193
127,37379,35710,0,89509347974,78005662892
128,37691,44951,0,89517967511,108219755751
129,37690,51322,0,90354994087,133791600441
130,37877,30375,0,90303215343,64617918759
131,36003,19483,0,83368889058,47908015294
132,34441,25994,0,80047388987,66775529686
133,33818,22906,0,80412076407,44091325821
134,32610,19290,0,75889003856,48757500867
135,32749,24474,0,79203982479,62315131362
136,33408,20745,0,82109352201,41151643503
137,34176,17734,0,84606394020,43337600815
138,34457,25919,0,85278371898,69256009551
139,34554,21763,0,86972507233,47173509539
140,34327,22762,0,86757488364,62007012672
141,32222,27146,0,82961163193,72945269928
142,30491,16381,0,81424633351,47658570547
143,30286,16796,0,80184019694,46840030534
144,29623,27015,0,76682107912,73892448490
145,28460,17577,0,71919796400,52510319043
146,29633,16340,0,74470754276,44392221712
147,30435,23950,0,76996861141,66309538947
148,30240,22870,0,75747359385,65328439928
149,33066,14866,0,86000438356,40373965556
150,32780,51340,0,85974908936,137422121552
151,33286,31237,0,87008654301,95210356645
152,32917,33215,0,84935428447,83099074539
153,33347,81126,0,86047254494,130145659198
154,33900,34342,0,87507832799,102913762714
155,31418,17390,0,78018887721,48490883105
156,31301,24181,0,77248707149,67539940100
157,30391,16738,0,76887732369,47593841999
158,30153,17753,0,73039707651,47862292256
159,32423,23986,0,80322386962,64918409928
160,32699,15721,0,80925582545,42985845530
161,33404,17100,0,84078622642,45699059765
162,33267,28784,0,84409300898,86078355237
163,32652,25485,0,81841122608,84147602448
164,32677,21812,0,82310594472,65451746035
165,33399,24166,0,85132401323,66576940522
166,33659,17050,0,87053609257,49733781452
167,33170,20749,0,85793523388,61455623953
168,32067,25567,0,81015009373,73250632213
169,8807,328,0,21907501946,1262028305
