HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
66,0,1391250,0,0,5575988109352
67,6162,1331485,158,25009566162,5337069924161
68,21336,0,117,88042989255,0
69,31364,980187,0,129116096475,3911313838407
70,9628,1266300,0,39644962706,5073179705144
71,0,1230845,0,0,4928351631857
72,0,886431,0,0,3514478760502
73,0,497090,0,0,1969004003324
74,0,842248,0,0,3340720622704
75,0,819734,0,0,3245144144870
76,0,824160,0,0,3259348199639
77,0,822900,0,0,3259803743117
78,0,1115790,0,0,4468866446681
79,0,829022,0,0,3283388883267
80,109,866226,6,309859785,3424754256123
81,3073,1185581,322,11987235146,4747552765421
82,10698,1214092,454,43996057026,4866477173856
83,4877,1249292,10,20114342379,4996532159189
84,117,1280042,16,473925004,5115065784659
85,18198,1167193,383,74862856901,4634387267795
86,26662,1325698,338,109621175058,5314521620818
87,23865,1399516,278,97968310738,5580980119120
88,10789,1177545,0,44086720905,4668819570806
89,0,1082849,0,0,4298466850775
90,1608,1071891,155,6479011425,4252872811862
91,10031,1048019,144,40956190997,4173079701830
92,29738,976812,106,122254268642,3872727366262
93,22652,973493,0,93403421401,3862595290433
94,0,1266603,0,0,5073601167186
95,0,1234016,0,0,4941531815778
96,0,873749,0,0,3459809301642
97,0,860856,0,0,3401026032147
98,0,828744,0,0,3273831836124
99,0,793230,0,0,3128444211545
100,0,781719,0,0,3083746969322
101,0,781642,0,0,3086901459411
102,0,1098085,0,0,4386528314152
103,0,808294,0,0,3194228811909
104,116,1122731,5,330971870,4482054310578
105,2843,905167,135,11024700165,3586547241445
106,9763,958948,656,39972591752,3783826712945
107,8127,1842283,0,33628362439,7219661027064
108,11966,2003521,381,49242807729,7914568240331
109,23753,2474331,627,97942781876,9777421177375
110,18560,1607315,150,75801912965,6440465780139
111,218,1293949,0,896516037,5179471157465
112,4827,995316,11,19710329663,3949488322950
113,5898,1117461,178,24003903004,4421042273329
114,19057,1005270,130,78212687736,3986956861257
115,28184,991074,0,115987676688,3935015144431
116,5301,960055,0,21733985954,3798048559546
117,0,941562,0,0,3732819393586
118,0,918217,0,0,3634715271928
119,0,961248,0,0,3808519018552
120,0,1165945,0,0,4656433556587
121,0,850407,0,0,3362813477843
122,0,847803,0,0,3350459570188
123,0,825058,0,0,3255508380016
124,0,1086438,0,0,4337943142379
125,0,798080,0,0,3158178338817
126,0,770348,0,0,3046949623461
127,0,757519,0,0,2994643587809
128,111,1102923,5,307758694,4302316078861
129,3604,1513352,374,14109971264,5930454369965
130,11437,2085749,367,46985590928,8267058000824
131,3938,748017,0,16250227244,2961218929604
132,13209,732875,230,54181482889,2898036853835
133,19958,1334618,642,82223330796,5251603518044
134,18496,2678906,59,75144583964,10704323859280
135,1584,1746753,196,6375445586,6860074952298
136,4069,838818,0,16641611796,3304978212073
137,4804,742715,134,19515153276,2934106888894
138,18445,734247,190,75756081144,2899846659139
139,28835,1016856,0,118406969458,4057733073876
140,5938,726139,0,24391045910,2863614399844
141,0,780784,0,0,3086732714464
142,0,788925,0,0,3120531997226
143,0,730324,0,0,2878494694915
144,0,721693,0,0,2844230440730
145,0,721777,0,0,2844474448233
146,0,734837,0,0,2899022152956
147,0,740747,0,0,2922239244684
148,0,747210,0,0,2946343022173
149,0,758653,0,0,2989679435339
150,0,738557,0,0,2909069156947
151,0,731859,0,0,2882070190920
152,110,740341,5,289225987,2914808231732
153,3171,745863,215,12353081818,2934860779025
154,10799,732526,299,44360389317,2888592417911
155,4228,736613,0,17466888519,2898836621914
156,559,730673,25,2280593874,2867684495667
157,22372,1162330,489,92069653965,4625405420414
158,24773,866275,419,101993306138,3384062053834
159,21014,2216617,0,85872714496,8704918660540
160,0,2405836,0,0,9392814064566
161,5935,1225179,197,24102638282,4811747388990
162,254,855141,0,1026263651,3346625842210
163,407,705835,113,1678580905,2773772256665
164,9499,22757,13,38584995269,86753867093
165,25180,1468661,193,103695048379,5759101314057
166,23262,1078080,0,95722297191,4259468614025
167,0,1006064,0,0,4013704233673
168,0,707304,0,0,2791949636661
169,0,957113,0,0,3827023956952
