HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
79,60936,21041,0,173360287373,65108281293
80,44492,16233,0,129233142590,47813548191
81,42570,21773,0,123851890902,66102147489
82,46518,24317,0,140428283136,71934709781
83,42464,19738,57,124185728260,60515264313
84,34382,19465,0,104346096225,57844195023
85,38426,47988,0,115207469748,145174037896
86,52664,43407,0,150220546154,132556468448
87,69902,60867,0,202263840561,198458946160
88,75323,54988,0,209369728917,168411935315
89,94162,65497,1,278944263381,212713595891
90,92121,71435,1,272946805018,236653384726
91,97086,56253,0,278121196663,177591801572
92,102484,64204,8,298942387944,198515771969
93,109980,80940,0,310166367469,249340880400
94,86772,64611,1,250871411476,206682970427
95,78601,80475,1,229799763298,265889879862
96,69318,226746,9,198198854951,756301023848
97,81416,60797,0,243111055706,197989965067
98,84422,58276,0,234039532977,187557026672
99,91702,43695,0,242318823774,136285686594
100,83730,93360,0,241602432064,265646193784
101,76662,52592,0,203140515817,164477134462
102,71632,44343,0,207919512620,131647628230
103,59113,29354,2,173870113802,92427359475
104,44865,44014,0,133307919720,106524827792
105,45572,22594,0,123212978670,70985982779
106,43984,21501,0,125919659637,66595091318
107,51898,19470,64,147452699102,57523535505
108,47885,19519,0,134866578293,58389450740
109,53430,36340,0,143827339095,113631130327
110,61524,44460,0,184653295284,120507346821
111,81133,46632,5,231225290881,147613276039
112,75119,60284,4,221111843873,193665981661
113,81656,65547,0,241961815649,193122427381
114,105513,72973,0,307212926735,223439180665
115,105306,133631,0,319453094218,439456998711
116,107296,84753,6,320895254650,265321988585
117,110271,75484,0,318764562933,232145814448
118,122610,75757,7,354742325303,239217484972
119,122431,70158,3,362826254472,220692951035
120,127490,76731,5,379675069851,242390606111
121,139297,125905,1,391005961216,390380893708
122,126017,89657,4,358908646749,284725934887
123,122553,75918,0,343802932271,240248541284
124,136491,86920,8,384037078885,285728272755
125,121227,57586,0,352029210273,178020503602
126,113996,31214,0,331851604654,93513165376
127,93685,27053,0,280572549785,81151374793
128,72985,56991,0,214698586912,111572631308
129,65931,20437,0,197591047740,58714273670
130,65636,36148,0,191861476271,111623230698
131,63762,28026,60,183278826217,82318343482
132,67475,45069,0,189241880740,144677941091
133,77752,37697,1,226662710831,114579998174
134,100442,58242,22,277091370494,190716064263
135,125624,152410,1,346990704517,487451443073
136,125410,149391,0,361036911553,436130263708
137,154223,124311,1,444899086025,345315533373
138,182934,83939,0,544408930134,259195572997
139,172604,94942,3,528111235797,286730120796
140,167170,113250,2,497969257689,339748990662
141,134138,224210,3,407901042714,727775743320
142,150174,350648,49,445881868063,1170682011522
143,159156,201503,0,478539574858,674431440611
144,184704,78640,1,535638480177,245054299108
145,164932,62390,12,483699357313,183553938777
146,101546,92236,6,311523364770,293142320304
147,86550,77157,5,258263138886,248197439932
148,94499,79557,4,278207964873,254234700726
149,80989,37102,5,243937749306,118862678719
150,86874,89610,6,259201962978,245481295873
151,94399,93626,2,285134883597,272983202392
152,138759,50392,0,407134996837,136835335775
153,163992,28758,0,482503037646,87494187862
154,113687,31610,0,342282139325,88979679422
155,88272,30284,97,272759400558,94617172285
156,94366,23080,0,275407274426,70035649029
157,104234,47280,0,291426708852,138885174514
158,123115,59705,3,339677484507,176464824052
159,124064,67836,0,359262314855,208569216961
160,124315,86920,0,357599589521,259861937970
161,157436,95632,0,447141100654,293793569212
162,155350,102029,0,449130000964,323139669518
163,162759,110081,2,470129525387,334339259853
164,147617,124183,25,442401309527,398817091437
165,169199,113687,2,505399335009,348409386473
166,189509,118114,2,570024197984,357550194161
167,179851,113863,1,520364878695,369385846937
168,188253,64513,0,559358844873,199172169613
169,57749,30174,10,171307505287,97017882290
